# 2018-07-11 11:18:52.008000 : Beginning an experiment with subject number 148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 2018-07-11 11:25:14.928000> starting sentence audio 8 with item-cond 24-d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 2018-07-11 11:25:14.938000 : Third practice trial at time 385131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16935,undefined,undefined,undefined,undefined,black,no,legacy,legacy,legacy,0,379840,relative,undefined,undefined,0,8,8,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,8,8,0,0,8,d,24,undefined,1381,825,yes,7/11/2018 11:18,NA,Executes Python code,yes,,yes,bta_beta.osexp,C:/Users/z.lab1/Desktop/Final,"[385116, 385121, 385352, 385570, 385789, 386012, 386242, 386492, 386744, 386999, 387259, 387498, 387720, 387942, 388164, 388386, 388627, 388877, 389133, 389388, 389641, 389862, 390080, 390298, 390516, 390739, 390991, 391244, 391493, 391740, 391990, 392210, 392430, 392650, 392870, 393102, 393356, 393615, 393868, 394124, 394344, 394567, 394786, 395006, 395235, 395478, 395733, 395992, 396252, 396476, 396699, 396926, 397151, 397389, 397650, 397919, 398186, 398447, 398671, 398894, 399118, 399342, 399588, 399851, 400116, 400389, 400651, 400874, 401095, 401316, 401542, 401788, 402047]",0,NA,no,serif,no,18,no,white,no,no,1080,24,24,legacy,8,8,0,C:/Users/z.lab1/Desktop/Final/subject-148.csv,legacy,Kafkaesque Koffka,3.2.4,5b2998ae04fe52000ecbb503,left,0,"(91, 438)",flower,yes,no,no,"0,0",0,1,1,NA,44272,44272,NA,2,legacy,1024,2,44100,-16,NA,experiment,148,even,droid,"[12037.0, 12276.0, 12536.0, 12805.0, 13073.0, 13333.0, 13557.0, 13780.0, 14005.0, 14228.0, 14474.0, 14737.0, 15003.0, 15275.0]",179532,378831,379831,NA,215271,NA,NA,NA,NA,NA,2656,63958,64472,80754,64472,132428,2635,NA,155892,385111,378831,46932,2634,402302,BTA (Zapotec RC script),0,0,0,no,385116,no,1920,"[808, 719, 643, 545, 456, 379, 319, 264, 214, 174, 146, 127, 111, 103]","[845, 782, 727, 654, 559, 474, 386, 318, 259, 203, 154, 121, 100, 96]"
# 2018-07-11 11:25:33.683000> starting trial 9 with item-cond 5-a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 2018-07-11 11:25:36.288000> starting sentence audio 9 with item-cond 5-a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 2018-07-11 11:25:36.299000 : Third practice trial at time 406492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12107,undefined,undefined,undefined,undefined,black,no,legacy,legacy,legacy,0,403886,relative,undefined,undefined,0,9,9,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,9,9,0,0,9,a,5,undefined,1381,825,yes,7/11/2018 11:18,NA,Executes Python code,yes,,yes,bta_beta.osexp,C:/Users/z.lab1/Desktop/Final,"[406476, 406481, 406702, 406931, 407166, 407401, 407622, 407853, 408066, 408269, 408472, 408674, 408876, 409102, 409328, 409557, 409791, 410022, 410249, 410452, 410656, 410860, 411068, 411281, 411509, 411733, 411968, 412203, 412442, 412659, 412865, 413074, 413283, 413491, 413731, 413973, 414220, 414469, 414717, 414929, 415140, 415353, 415563, 415784, 416029, 416275, 416520, 416774, 416987, 417200, 417413, 417619, 417836, 418081, 418327, 418576]",0,NA,no,serif,no,18,no,white,no,no,1080,5,5,legacy,9,9,0,C:/Users/z.lab1/Desktop/Final/subject-148.csv,legacy,Kafkaesque Koffka,3.2.4,5b2998ae04fe52000ecbb503,left,0,"(94, 450)",star,yes,no,no,"0,0",0,1,1,NA,44272,44272,NA,2,legacy,1024,2,44100,-16,NA,experiment,148,even,droid,"[6601.0, 6809.0, 7017.0, 7257.0, 7501.0, 7747.0, 7995.0, 8243.0, 8455.0, 8668.0, 8879.0, 9089.0, 9311.0, 9555.0, 9804.0, 10046.0, 10300.0, 10513.0]",179532,402876,403876,NA,215271,NA,NA,NA,NA,NA,2656,63958,64472,80754,64472,132428,2635,NA,155892,406471,402875,46932,2634,418809,BTA (Zapotec RC script),0,0,0,no,406476,no,1920,"[936, 925, 906, 866, 777, 669, 579, 498, 417, 353, 294, 244, 182, 132, 110, 95, 89, 93]","[920, 910, 899, 872, 828, 779, 734, 686, 636, 579, 527, 468, 383, 275, 206, 151, 113, 100]"
# 2018-07-11 11:25:50.143000> starting trial 10 with item-cond 6-b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 2018-07-11 11:25:52.757000> starting sentence audio 10 with item-cond 6-b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 2018-07-11 11:25:52.767000 : Third practice trial at time 422961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10744,undefined,undefined,undefined,undefined,black,no,legacy,legacy,legacy,0,420346,relative,undefined,undefined,0,10,10,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,10,10,0,0,10,b,6,undefined,1381,825,yes,7/11/2018 11:18,NA,Executes Python code,yes,,yes,bta_beta.osexp,C:/Users/z.lab1/Desktop/Final,"[422945, 422950, 423173, 423397, 423625, 423851, 424084, 424320, 424521, 424723, 424924, 425126, 425328, 425552, 425789, 426027, 426260, 426499, 426709, 426915, 427119, 427325, 427537, 427772, 428007, 428247, 428491, 428716, 428927, 429136, 429352, 429563, 429806, 430051, 430300, 430547, 430794, 431004, 431214, 431431, 431642, 431860, 432105, 432360, 432611, 432851, 433058, 433266, 433473, 433684]",0,NA,no,serif,no,18,no,white,no,no,1080,6,6,legacy,10,10,0,C:/Users/z.lab1/Desktop/Final/subject-148.csv,legacy,Kafkaesque Koffka,3.2.4,5b2998ae04fe52000ecbb503,right,0,"(1788, 484)",tortilla,yes,no,no,"0,0",0,1,1,NA,44272,44272,NA,2,legacy,1024,2,44100,-16,NA,experiment,148,even,droid,"[5984.0, 6193.0, 6409.0, 6622.0, 6864.0, 7108.0, 7357.0, 7605.0, 7851.0, 8061.0, 8273.0, 8490.0, 8699.0, 8917.0, 9162.0]",179532,419337,420337,NA,215271,NA,NA,NA,NA,NA,2656,63958,64472,80754,64472,132428,2635,NA,155892,422940,419336,46932,2634,433901,BTA (Zapotec RC script),0,0,0,no,422945,no,1920,"[1048, 1095, 1162, 1232, 1311, 1391, 1486, 1571, 1630, 1675, 1717, 1754, 1796, 1816, 1822]","[884, 846, 800, 747, 678, 612, 536, 464, 398, 341, 288, 220, 154, 120, 104]"
# 2018-07-11 11:26:05.331000> starting trial 11 with item-cond 9-e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 2018-07-11 11:26:07.969000> starting sentence audio 11 with item-cond 9-e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 2018-07-11 11:26:07.978000 : Third practice trial at time 438171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11253,undefined,undefined,undefined,undefined,black,no,legacy,legacy,legacy,0,435535,relative,undefined,undefined,0,11,11,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,11,11,0,0,11,e,9,undefined,1381,825,yes,7/11/2018 11:18,NA,Executes Python code,yes,,yes,bta_beta.osexp,C:/Users/z.lab1/Desktop/Final,"[438156, 438162, 438388, 438602, 438816, 439055, 439297, 439540, 439785, 440033, 440279, 440499, 440715, 440929, 441142, 441364, 441605, 441851, 442097, 442337, 442578, 442797, 443016, 443235, 443454, 443679, 443922, 444166, 444402, 444640, 444886, 445107, 445330, 445557, 445783, 446019, 446273, 446529, 446785, 447043, 447267, 447488, 447711, 447935, 448172, 448428, 448685, 448946, 449179, 449404]",0,NA,no,serif,no,18,no,white,no,no,1080,9,9,legacy,11,11,0,C:/Users/z.lab1/Desktop/Final/subject-148.csv,legacy,Kafkaesque Koffka,3.2.4,5b2998ae04fe52000ecbb503,left,0,"(77, 462)",star,yes,no,no,"0,0",0,1,1,NA,44272,44272,NA,2,legacy,1024,2,44100,-16,NA,experiment,148,even,droid,"[7405.0, 7630.0, 7865.0, 8119.0, 8375.0, 8631.0, 8890.0, 9113.0, 9334.0, 9558.0, 9781.0]",179532,434525,435525,NA,215271,NA,NA,NA,NA,NA,2656,63958,64472,80754,64472,132428,2635,NA,155892,438151,434524,46932,2634,449619,BTA (Zapotec RC script),0,0,0,no,438156,no,1920,"[750, 659, 567, 444, 337, 251, 179, 149, 133, 110, 102]","[843, 786, 723, 618, 472, 344, 235, 177, 146, 121, 106]"
# 2018-07-11 11:26:20.955000> starting trial 12 with item-cond 15-c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 2018-07-11 11:26:24.198000> starting sentence audio 12 with item-cond 15-c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 2018-07-11 11:26:24.207000 : Third practice trial at time 454401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12418,undefined,undefined,undefined,undefined,black,no,legacy,legacy,legacy,0,451158,relative,undefined,undefined,0,12,12,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,12,12,0,0,12,c,15,undefined,1381,825,yes,7/11/2018 11:18,NA,Executes Python code,yes,,yes,bta_beta.osexp,C:/Users/z.lab1/Desktop/Final,"[454386, 454391, 454626, 454880, 455138, 455389, 455649, 455881, 456106, 456327, 456549, 456775, 457024, 457280, 457528, 457785, 458028, 458250, 458471, 458692, 458916, 459172, 459430, 459688, 459948, 460200, 460421, 460642, 460863, 461085, 461317, 461571, 461830, 462084, 462354, 462589, 462817, 463047, 463275, 463516, 463777, 464047, 464315, 464579, 464812, 465043, 465275, 465506, 465756, 466024, 466294, 466571, 466800]",0,NA,no,serif,no,18,no,white,no,no,1080,15,15,legacy,12,12,0,C:/Users/z.lab1/Desktop/Final/subject-148.csv,legacy,Kafkaesque Koffka,3.2.4,5b2998ae04fe52000ecbb503,left,0,"(86, 480)",leaf,yes,no,no,"0,0",0,1,1,NA,44272,44272,NA,2,legacy,1024,2,44100,-16,NA,experiment,148,even,droid,"[8206.0, 8433.0, 8663.0, 8891.0, 9132.0, 9393.0, 9663.0, 9931.0, 10195.0, 10428.0, 10660.0, 10891.0]",179532,450149,451149,NA,215271,NA,NA,NA,NA,NA,2656,63958,64472,80754,64472,132428,2635,NA,155892,454380,450148,46932,2634,467024,BTA (Zapotec RC script),0,0,0,no,454386,no,1920,"[832, 752, 683, 623, 535, 436, 325, 218, 155, 128, 120, 120]","[877, 832, 789, 749, 686, 593, 456, 312, 214, 145, 121, 118]"
# 2018-07-11 11:26:38.353000> starting trial 13 with item-cond 17-e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 2018-07-11 11:26:42.349000> starting sentence audio 13 with item-cond 17-e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 2018-07-11 11:26:42.358000 : Third practice trial at time 472552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14373,undefined,undefined,undefined,undefined,black,no,legacy,legacy,legacy,0,468556,relative,undefined,undefined,0,13,13,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,13,13,0,0,13,e,17,undefined,1381,825,yes,7/11/2018 11:18,NA,Executes Python code,yes,,yes,bta_beta.osexp,C:/Users/z.lab1/Desktop/Final,"[472537, 472542, 472768, 472980, 473215, 473458, 473706, 473950, 474201, 474440, 474657, 474874, 475090, 475307, 475549, 475790, 476026, 476261, 476507, 476737, 476955, 477171, 477387, 477604, 477839, 478085, 478325, 478562, 478804, 479019, 479233, 479452, 479673, 479908, 480164, 480423, 480682, 480942, 481161, 481383, 481604, 481825, 482058, 482312, 482573, 482839, 483094, 483312, 483529, 483746, 483963, 484201, 484464, 484731, 484997, 485224, 485446, 485666, 485886, 486119, 486377, 486638, 486905]",0,NA,no,serif,no,18,no,white,no,no,1080,17,17,legacy,13,13,0,C:/Users/z.lab1/Desktop/Final/subject-148.csv,legacy,Kafkaesque Koffka,3.2.4,5b2998ae04fe52000ecbb503,right,0,"(1802, 474)",star,yes,no,no,"0,0",0,1,1,NA,44272,44272,NA,2,legacy,1024,2,44100,-16,NA,experiment,148,even,droid,"[7373.0, 7630.0, 7888.0, 8148.0, 8407.0, 8626.0, 8848.0, 9070.0, 9290.0, 9523.0, 9778.0, 10038.0, 10305.0]",179532,467547,468547,NA,215271,NA,NA,NA,NA,NA,2656,63958,64472,80754,64472,132428,2635,NA,155892,472531,467546,46932,2634,487133,BTA (Zapotec RC script),0,0,0,no,472537,no,1920,"[1052, 1134, 1230, 1356, 1489, 1588, 1661, 1708, 1751, 1786, 1808, 1820, 1825]","[898, 853, 796, 718, 613, 508, 418, 330, 255, 180, 131, 95, 85]"
# 2018-07-11 11:26:58.471000> starting trial 14 with item-cond 16-d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 2018-07-11 11:27:01.418000> starting sentence audio 14 with item-cond 16-d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 2018-07-11 11:27:01.429000 : Third practice trial at time 491622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14428,undefined,undefined,undefined,undefined,black,no,legacy,legacy,legacy,0,488674,relative,undefined,undefined,0,14,14,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,14,14,0,0,14,d,16,undefined,1381,825,yes,7/11/2018 11:18,NA,Executes Python code,yes,,yes,bta_beta.osexp,C:/Users/z.lab1/Desktop/Final,"[491606, 491611, 491857, 492088, 492319, 492578, 492844, 493113, 493381, 493643, 493874, 494106, 494336, 494575, 494837, 495095, 495356, 495620, 495850, 496076, 496303, 496535, 496784, 497046, 497310, 497565, 497830, 498058, 498286, 498522, 498760, 499018, 499294, 499572, 499855, 500109, 500341, 500574, 500809, 501055, 501329, 501608, 501893, 502157, 502392, 502628, 502867, 503116, 503391, 503674, 503965, 504202, 504437, 504672, 504906, 505170, 505446, 505726, 506028]",0,NA,no,serif,no,18,no,white,no,no,1080,16,16,legacy,14,14,0,C:/Users/z.lab1/Desktop/Final/subject-148.csv,legacy,Kafkaesque Koffka,3.2.4,5b2998ae04fe52000ecbb503,right,0,"(1810, 436)",flower,yes,no,no,"0,0",0,1,1,NA,44272,44272,NA,2,legacy,1024,2,44100,-16,NA,experiment,148,even,droid,"[7157.0, 7415.0, 7690.0, 7969.0, 8251.0, 8505.0, 8739.0, 8972.0, 9206.0, 9451.0, 9725.0, 10006.0, 10291.0]",179532,487665,488665,NA,215271,NA,NA,NA,NA,NA,2656,63958,64472,80754,64472,132428,2635,NA,155892,491600,487664,46932,2634,506262,BTA (Zapotec RC script),0,0,0,no,491606,no,1920,"[1053, 1195, 1323, 1463, 1596, 1683, 1718, 1733, 1752, 1772, 1792, 1808, 1820]","[903, 860, 803, 706, 570, 433, 343, 283, 229, 181, 145, 120, 98]"
# 2018-07-11 11:27:17.570000> starting trial 15 with item-cond 8-d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 2018-07-11 11:27:20.778000> starting sentence audio 15 with item-cond 8-d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 2018-07-11 11:27:20.788000 : Third practice trial at time 510981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10327,undefined,undefined,undefined,undefined,black,no,legacy,legacy,legacy,0,507773,relative,undefined,undefined,0,15,15,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,15,15,0,0,15,d,8,undefined,1381,825,yes,7/11/2018 11:18,NA,Executes Python code,yes,,yes,bta_beta.osexp,C:/Users/z.lab1/Desktop/Final,"[510965, 510971, 511177, 511369, 511581, 511791, 512011, 512226, 512445, 512666, 512865, 513062, 513258, 513455, 513649, 513857, 514074, 514290, 514506, 514719, 514937, 515138, 515334, 515529, 515724, 515920, 516124, 516345, 516565, 516781, 517009, 517227, 517426, 517624, 517825, 518022, 518223, 518449, 518678, 518908, 519136, 519367, 519568, 519768, 519968, 520169, 520369, 520600, 520827, 521054, 521288]",0,NA,no,serif,no,18,no,white,no,no,1080,8,8,legacy,15,15,0,C:/Users/z.lab1/Desktop/Final/subject-148.csv,legacy,Kafkaesque Koffka,3.2.4,5b2998ae04fe52000ecbb503,right,0,"(1793, 483)",flower,yes,no,no,"0,0",0,1,1,NA,44272,44272,NA,2,legacy,1024,2,44100,-16,NA,experiment,148,even,droid,"[6861.0, 7058.0, 7260.0, 7485.0, 7714.0, 7944.0, 8173.0, 8403.0, 8605.0, 8804.0, 9004.0, 9206.0, 9405.0]",179532,506764,507764,NA,215271,NA,NA,NA,NA,NA,2656,63958,64472,80754,64472,132428,2635,NA,155892,510960,506763,46932,2634,521494,BTA (Zapotec RC script),0,0,0,no,510965,no,1920,"[1099, 1187, 1281, 1418, 1553, 1665, 1732, 1788, 1819, 1835, 1842, 1843, 1840]","[883, 823, 748, 639, 517, 376, 281, 210, 163, 130, 109, 101, 102]"
# 2018-07-11 11:27:33.023000> starting trial 16 with item-cond 12-h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 2018-07-11 11:27:37.428000> starting sentence audio 16 with item-cond 12-h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 2018-07-11 11:27:37.439000 : Third practice trial at time 527633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11908,undefined,undefined,undefined,undefined,black,no,legacy,legacy,legacy,0,523226,relative,undefined,undefined,0,16,16,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,16,16,0,0,16,h,12,undefined,1381,825,yes,7/11/2018 11:18,NA,Executes Python code,yes,,yes,bta_beta.osexp,C:/Users/z.lab1/Desktop/Final,"[527616, 527621, 527849, 528086, 528316, 528552, 528788, 529023, 529253, 529466, 529677, 529885, 530094, 530308, 530542, 530780, 531016, 531252, 531493, 531706, 531919, 532131, 532344, 532564, 532805, 533043, 533273, 533505, 533745, 533953, 534161, 534369, 534577, 534798, 535036, 535292, 535544, 535797, 536013, 536230, 536447, 536664, 536892, 537141, 537396, 537647, 537912, 538130, 538349, 538566, 538782, 539013, 539261, 539519]",0,NA,no,serif,no,18,no,white,no,no,1080,12,12,legacy,16,16,0,C:/Users/z.lab1/Desktop/Final/subject-148.csv,legacy,Kafkaesque Koffka,3.2.4,5b2998ae04fe52000ecbb503,right,0,"(1799, 442)",flower,yes,no,no,"0,0",0,1,1,NA,44272,44272,NA,2,legacy,1024,2,44100,-16,NA,experiment,148,even,droid,"[7678.0, 7930.0, 8183.0, 8399.0, 8616.0, 8833.0, 9050.0, 9278.0, 9527.0, 9782.0, 10033.0, 10298.0]",179532,522217,523217,NA,215271,NA,NA,NA,NA,NA,2656,63958,64472,80754,64472,132428,2635,NA,155892,527611,522216,46932,2634,539767,BTA (Zapotec RC script),0,0,0,no,527616,no,1920,"[1217, 1345, 1452, 1535, 1597, 1648, 1698, 1754, 1788, 1806, 1816, 1824]","[845, 761, 675, 590, 503, 421, 341, 264, 199, 148, 118, 97]"
# 2018-07-11 11:27:51.100000> starting trial 17 with item-cond 7-c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 2018-07-11 11:27:53.588000> starting sentence audio 17 with item-cond 7-c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 2018-07-11 11:27:53.599000 : Third practice trial at time 543793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15924,undefined,undefined,undefined,undefined,black,no,legacy,legacy,legacy,0,541302,relative,undefined,undefined,0,17,17,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,17,17,0,0,17,c,7,undefined,1381,825,yes,7/11/2018 11:18,NA,Executes Python code,yes,,yes,bta_beta.osexp,C:/Users/z.lab1/Desktop/Final,"[543776, 543781, 544003, 544226, 544456, 544694, 544934, 545173, 545414, 545621, 545828, 546035, 546242, 546457, 546694, 546930, 547166, 547410, 547652, 547860, 548067, 548275, 548483, 548695, 548927, 549157, 549390, 549634, 549872, 550078, 550284, 550486, 550689, 550899, 551132, 551370, 551612, 551856, 552069, 552282, 552499, 552711, 552935, 553182, 553433, 553685, 553936, 554147, 554359, 554574, 554788, 555010, 555259, 555512, 555758, 556015, 556237, 556450, 556663, 556877, 557103, 557352, 557601, 557849, 558105, 558318, 558529, 558743, 558958, 559184, 559437, 559695]",0,NA,no,serif,no,18,no,white,no,no,1080,7,7,legacy,17,17,0,C:/Users/z.lab1/Desktop/Final/subject-148.csv,legacy,Kafkaesque Koffka,3.2.4,5b2998ae04fe52000ecbb503,right,0,"(1804, 419)",leaf,yes,no,no,"0,0",0,1,1,NA,44272,44272,NA,2,legacy,1024,2,44100,-16,NA,experiment,148,even,droid,"[8725.0, 8937.0, 9162.0, 9408.0, 9659.0, 9911.0, 10162.0, 10374.0, 10585.0, 10802.0, 11014.0, 11237.0, 11486.0, 11738.0, 11985.0, 12241.0, 12463.0, 12677.0, 12889.0, 13104.0, 13329.0, 13578.0, 13827.0, 14076.0]",179532,540293,541293,NA,215271,NA,NA,NA,NA,NA,2656,63958,64472,80754,64472,132428,2635,NA,155892,543771,540292,46932,2634,559945,BTA (Zapotec RC script),0,0,0,no,543776,no,1920,"[884, 844, 829, 830, 843, 869, 902, 924, 935, 944, 970, 1074, 1210, 1351, 1448, 1541, 1614, 1667, 1704, 1740, 1774, 1799, 1814, 1830]","[875, 840, 824, 822, 832, 855, 894, 931, 953, 960, 953, 881, 774, 663, 574, 484, 393, 323, 274, 226, 181, 152, 136, 115]"
